date_time;maxtempC;mintempC;totalSnow_cm;sunHour;uvIndex;uvIndex_1;moon_illumination;moonrise;moonset;sunrise;sunset;DewPointC;FeelsLikeC;HeatIndexC;WindChillC;WindGustKmph;cloudcover;humidity;precipMM;pressure;tempC;visibility;winddirDegree;windspeedKmph
18/11/2017;20;11;0;10;4;4;0;8:04 AM;6:46 PM;08:22:00;18:21:00;7;16;16;16;12;0;56;0;1019;20;10;154;7
19/11/2017;21;12;0;10;5;5;0;9:01 AM;7:25 PM;08:23:00;18:20:00;6;16;16;16;14;0;54;0;1020;21;10;93;8
20/11/2017;21;12;0;10;5;5;6;9:56 AM;8:05 PM;08:24:00;18:19:00;6;16;16;16;14;0;54;0;1021;21;10;146;8
21/11/2017;19;11;0;10;4;4;14;10:47 AM;8:50 PM;08:25:00;18:19:00;8;15;15;15;17;1;66;0;1020;19;10;138;10
22/11/2017;19;12;0;10;5;5;22;11:36 AM;9:39 PM;08:26:00;18:18:00;12;15;16;15;29;33;76;0;1014;19;10;162;18
23/11/2017;20;17;0;5;4;4;29;12:20 PM;10:31 PM;08:27:00;18:18:00;14;18;18;18;37;58;78;0;1014;20;10;187;24
24/11/2017;20;15;0;10;5;5;37;1:01 PM;11:26 PM;08:28:00;18:17:00;14;17;17;17;23;33;84;1;1017;20;8;178;14
25/11/2017;18;14;0;10;5;5;44;1:39 PM;No moonset;08:29:00;18:17:00;12;16;16;16;9;51;76;0;1020;18;10;136;5
26/11/2017;19;13;0;10;5;5;52;2:13 PM;12:22 AM;08:30:00;18:17:00;9;15;15;15;19;15;69;0;1025;19;10;72;12
27/11/2017;17;11;0;10;4;4;59;2:46 PM;1:22 AM;08:32:00;18:16:00;5;13;14;13;17;39;56;0;1025;17;10;70;10
28/11/2017;15;13;0;7;3;3;67;3:19 PM;2:22 AM;08:33:00;18:16:00;11;13;14;13;21;84;83;5;1016;15;10;83;14
29/11/2017;15;11;0;10;4;4;74;3:52 PM;3:26 AM;08:34:00;18:16:00;7;11;13;11;30;21;70;2;1010;15;10;140;20
30/11/2017;14;8;0;10;4;4;82;4:26 PM;4:31 AM;08:35:00;18:15:00;1;8;10;8;28;1;52;0;1019;14;10;15;18
01/12/2017;15;8;0;10;4;4;86;5:04 PM;5:39 AM;08:36:00;18:15:00;4;9;11;9;27;4;65;0;1024;15;10;93;17
02/12/2017;13;6;0;10;3;3;93;5:46 PM;6:50 AM;08:36:00;18:15:00;-1;7;9;7;21;0;53;0;1026;13;10;39;13
03/12/2017;13;6;0;10;3;3;100;6:34 PM;8:02 AM;08:37:00;18:15:00;-1;7;9;7;21;0;50;0;1029;13;10;62;13
04/12/2017;14;5;0;10;3;3;100;7:30 PM;9:13 AM;08:38:00;18:15:00;-2;6;9;6;25;0;48;0;1033;14;10;71;15
05/12/2017;14;6;0;10;3;3;85;8:31 PM;10:20 AM;08:39:00;18:15:00;0;8;9;8;19;1;55;0;1034;14;10;79;11
06/12/2017;14;5;0;10;3;3;77;9:38 PM;11:20 AM;08:40:00;18:15:00;-1;8;9;8;13;30;50;0;1033;14;10;76;7
07/12/2017;15;6;0;10;3;3;70;10:46 PM;12:12 PM;08:41:00;18:15:00;0;9;10;9;11;15;50;0;1031;15;10;162;6
08/12/2017;17;11;0;5;3;3;63;11:54 PM;12:57 PM;08:42:00;18:15:00;10;13;14;13;11;71;79;0;1030;17;9;255;7
09/12/2017;17;14;0;10;5;5;56;No moonrise;1:36 PM;08:43:00;18:15:00;14;15;15;15;21;49;90;0;1028;17;7;303;13
10/12/2017;17;14;0;5;4;4;48;12:59 AM;2:10 PM;08:44:00;18:15:00;12;15;16;15;39;72;82;2;1018;17;10;250;25
11/12/2017;15;11;0;10;4;4;41;2:02 AM;2:42 PM;08:44:00;18:15:00;7;10;13;10;52;42;66;6;1004;15;10;316;35
12/12/2017;14;9;0;10;4;4;34;3:03 AM;3:13 PM;08:45:00;18:15:00;5;9;11;9;25;5;67;0;1020;14;10;224;15
13/12/2017;13;9;0;5;3;3;27;4:03 AM;3:43 PM;08:46:00;18:15:00;8;10;11;10;13;61;80;0;1028;13;10;187;8
14/12/2017;16;13;0;5;3;3;19;5:01 AM;4:14 PM;08:47:00;18:16:00;13;15;15;15;19;83;91;1;1025;16;7;255;12
15/12/2017;16;11;0;7;3;3;12;5:58 AM;4:48 PM;08:47:00;18:16:00;12;13;14;13;28;57;87;0;1018;16;10;302;18
16/12/2017;14;9;0;10;4;4;5;6:55 AM;5:24 PM;08:48:00;18:16:00;3;8;11;8;30;3;61;0;1024;14;10;13;18
17/12/2017;13;6;0;10;3;3;0;7:50 AM;6:04 PM;08:49:00;18:16:00;1;7;9;7;21;2;57;0;1031;13;10;44;12
18/12/2017;14;6;0;10;3;3;0;8:43 AM;6:47 PM;08:49:00;18:17:00;1;7;9;7;21;21;58;0;1033;14;10;36;12
19/12/2017;18;9;0;10;4;4;2;9:33 AM;7:35 PM;08:50:00;18:17:00;7;11;12;11;22;3;70;0;1030;18;10;35;12
20/12/2017;15;7;0;10;4;4;10;10:19 AM;8:25 PM;08:50:00;18:18:00;5;10;11;10;16;1;66;0;1033;15;10;173;8
21/12/2017;16;8;0;10;4;4;17;11:01 AM;9:19 PM;08:51:00;18:18:00;4;10;11;10;16;0;61;0;1035;16;10;57;9
22/12/2017;17;8;0;10;4;4;24;11:40 AM;10:15 PM;08:51:00;18:19:00;6;12;12;12;16;1;67;0;1037;17;10;191;9
23/12/2017;16;9;0;10;4;4;31;12:15 PM;11:13 PM;08:52:00;18:19:00;7;11;12;11;19;0;74;0;1032;16;10;132;11
24/12/2017;16;9;0;8;4;4;39;12:48 PM;No moonset;08:52:00;18:20:00;8;10;12;10;24;49;79;0;1029;16;10;111;15
25/12/2017;16;10;0;8;3;3;46;1:20 PM;12:11 AM;08:53:00;18:20:00;10;12;13;12;20;52;83;2;1024;16;10;201;13
26/12/2017;14;10;0;7;4;4;53;1:51 PM;1:11 AM;08:53:00;18:21:00;8;11;12;11;26;61;77;1;1023;14;9;281;16
27/12/2017;16;13;0;8;4;4;61;2:23 PM;2:13 AM;08:53:00;18:22:00;11;14;15;14;39;73;80;2;1019;16;10;293;25
28/12/2017;16;15;0;5;4;4;68;2:57 PM;3:18 AM;08:54:00;18:22:00;14;15;15;15;36;90;88;1;1020;16;10;292;23
29/12/2017;18;14;0;10;4;4;75;3:36 PM;4:25 AM;08:54:00;18:23:00;13;14;15;14;20;27;89;0;1026;18;9;274;12
30/12/2017;17;12;0;10;3;3;82;4:19 PM;5:35 AM;08:54:00;18:24:00;12;14;14;14;10;45;87;0;1028;17;6;185;6
31/12/2017;16;12;0;8;3;3;86;5:10 PM;6:46 AM;08:54:00;18:25:00;10;13;14;13;27;51;79;1;1028;16;10;254;16
01/01/2018;16;10;0;10;4;4;97;6:08 PM;7:56 AM;08:55:00;18:25:00;9;13;13;13;13;15;78;0;1035;16;10;210;8
02/01/2018;16;10;0;7;3;3;100;7:14 PM;9:00 AM;08:55:00;18:26:00;11;13;13;13;9;71;87;0;1036;16;10;247;6
03/01/2018;17;14;0;8;3;3;89;8:23 PM;9:58 AM;08:55:00;18:27:00;13;15;15;15;11;67;91;0;1035;17;7;290;7
04/01/2018;16;13;0;5;3;3;81;9:34 PM;10:49 AM;08:55:00;18:28:00;12;14;14;14;16;83;83;0;1030;16;10;271;10
05/01/2018;15;10;0;5;3;3;74;10:43 PM;11:32 AM;08:55:00;18:29:00;11;11;13;11;31;96;84;6;1014;15;9;232;20
06/01/2018;12;8;0;10;3;3;67;11:50 PM;12:10 PM;08:55:00;18:30:00;4;7;10;7;30;31;69;0;1006;12;10;344;19
07/01/2018;12;8;0;10;3;3;59;No moonrise;12:44 PM;08:55:00;18:31:00;4;7;10;7;40;6;67;0;1006;12;10;344;26
08/01/2018;12;6;0;10;3;3;52;12:54 AM;1:16 PM;08:55:00;18:32:00;4;7;9;7;19;5;71;0;1012;12;10;119;12
09/01/2018;13;8;0;7;3;3;45;1:55 AM;1:47 PM;08:55:00;18:33:00;8;9;11;9;30;73;86;7;1016;13;10;210;18
10/01/2018;15;11;0;10;4;4;38;2:54 AM;2:17 PM;08:54:00;18:34:00;9;12;13;12;31;23;80;1;1023;15;10;281;18
11/01/2018;15;10;0;10;4;4;30;3:52 AM;2:50 PM;08:54:00;18:35:00;7;10;12;10;28;11;73;0;1029;15;10;272;17
12/01/2018;14;7;0;8;3;3;23;4:49 AM;3:25 PM;08:54:00;18:36:00;7;9;10;9;16;58;79;0;1026;14;10;138;10
13/01/2018;14;11;0;10;3;3;16;5:45 AM;4:03 PM;08:54:00;18:37:00;9;10;12;10;30;52;79;6;1020;14;9;263;19
14/01/2018;12;9;0;8;4;4;9;6:38 AM;4:45 PM;08:53:00;18:38:00;6;8;10;8;24;44;74;1;1022;12;10;282;15
15/01/2018;13;5;0;10;3;3;1;7:29 AM;5:31 PM;08:53:00;18:39:00;3;7;9;7;17;4;71;0;1028;13;10;152;10
16/01/2018;15;9;0;5;3;3;0;8:16 AM;6:21 PM;08:53:00;18:40:00;10;12;12;12;11;69;87;0;1031;15;8;287;7
17/01/2018;16;11;0;10;4;4;0;9:00 AM;7:14 PM;08:52:00;18:41:00;10;11;13;11;30;18;84;0;1027;16;10;179;18
18/01/2018;16;9;0;10;4;4;6;9:41 AM;8:09 PM;08:52:00;18:42:00;6;9;11;9;31;10;71;0;1023;16;10;102;18
19/01/2018;17;11;0;10;4;4;13;10:17 AM;9:07 PM;08:51:00;18:43:00;9;11;13;11;34;6;79;0;1024;17;10;268;21
20/01/2018;16;9;0;8;3;3;20;10:51 AM;10:05 PM;08:51:00;18:44:00;8;11;12;11;20;42;80;0;1030;16;10;343;11
21/01/2018;16;11;0;10;4;4;28;11:23 AM;11:04 PM;08:50:00;18:45:00;12;13;13;13;16;47;90;0;1032;16;6;331;10
22/01/2018;17;11;0;10;4;4;35;11:54 AM;No moonset;08:50:00;18:47:00;11;12;13;12;18;25;88;0;1031;17;7;257;11
23/01/2018;16;10;0;10;4;4;42;12:24 PM;12:05 AM;08:49:00;18:48:00;9;11;12;11;21;32;84;0;1029;16;10;221;13
24/01/2018;14;8;0;10;4;4;49;12:57 PM;1:07 AM;08:49:00;18:49:00;8;10;11;10;10;19;81;0;1028;14;10;169;6
25/01/2018;14;10;0;10;4;4;57;1:32 PM;2:10 AM;08:48:00;18:50:00;8;10;12;10;30;37;77;5;1024;14;10;280;20
26/01/2018;13;9;0;10;4;4;64;2:11 PM;3:17 AM;08:47:00;18:51:00;5;8;11;8;35;9;68;0;1030;13;10;346;22
27/01/2018;14;8;0;10;4;4;71;2:56 PM;4:24 AM;08:46:00;18:52:00;4;8;11;8;35;6;66;0;1032;14;10;55;22
28/01/2018;16;7;0;10;4;4;78;3:49 PM;5:32 AM;08:46:00;18:53:00;3;8;11;8;37;3;59;0;1031;16;10;53;22
29/01/2018;18;10;0;10;4;4;86;4:49 PM;6:38 AM;08:45:00;18:55:00;6;11;13;11;39;6;66;0;1029;18;10;63;23
30/01/2018;17;9;0;10;4;4;93;5:56 PM;7:40 AM;08:44:00;18:56:00;5;10;12;10;30;7;65;0;1026;17;10;58;17
31/01/2018;17;9;0;10;4;4;97;7:07 PM;8:34 AM;08:43:00;18:57:00;4;10;12;10;27;12;62;0;1022;17;10;118;15
01/02/2018;14;9;0;10;4;4;88;8:18 PM;9:22 AM;08:42:00;18:58:00;6;9;11;9;40;20;73;0;1018;14;10;350;27
02/02/2018;13;8;0;10;4;4;81;9:28 PM;10:03 AM;08:41:00;18:59:00;2;7;10;7;42;3;56;0;1019;13;10;310;28
03/02/2018;14;7;0;10;4;4;73;10:35 PM;10:40 AM;08:41:00;19:00:00;5;8;10;8;25;33;70;0;1023;14;10;248;16
04/02/2018;12;8;0;11;3;3;66;11:40 PM;11:14 AM;08:40:00;19:02:00;3;7;10;7;37;32;64;0;1015;12;10;306;25
05/02/2018;13;5;0;11;3;3;58;No moonrise;11:46 AM;08:39:00;19:03:00;2;6;9;6;31;13;63;0;1011;13;10;135;20
06/02/2018;11;6;0;11;3;3;51;12:42 AM;12:18 PM;08:38:00;19:04:00;-1;4;8;4;38;9;55;0;1016;11;10;180;25
07/02/2018;12;4;0;11;3;3;43;1:43 AM;12:50 PM;08:37:00;19:05:00;-1;5;8;5;31;12;56;0;1018;12;10;26;19
08/02/2018;11;4;0;11;3;3;36;2:41 AM;1:25 PM;08:35:00;19:06:00;-2;4;7;4;26;16;53;0;1023;11;10;148;16
09/02/2018;14;8;0;7;2;2;28;3:38 AM;2:02 PM;08:34:00;19:07:00;7;9;10;9;18;68;82;1;1023;14;9;234;12
10/02/2018;14;8;0;11;4;4;20;4:32 AM;2:42 PM;08:33:00;19:09:00;5;8;10;8;36;7;68;0;1026;14;10;221;24
11/02/2018;15;10;0;5;3;3;13;5:24 AM;3:27 PM;08:32:00;19:10:00;10;11;12;11;21;70;90;0;1026;15;9;312;13
12/02/2018;13;9;0;11;4;4;5;6:12 AM;4:15 PM;08:31:00;19:11:00;6;10;11;10;22;31;71;3;1024;13;10;327;15
13/02/2018;13;6;0;10;3;3;0;6:58 AM;5:08 PM;08:30:00;19:12:00;5;9;10;9;16;40;74;0;1024;13;10;264;10
14/02/2018;14;10;0;5;3;3;0;7:40 AM;6:03 PM;08:29:00;19:13:00;10;10;12;10;26;76;85;0;1023;14;10;217;16
15/02/2018;16;11;0;7;3;3;0;8:17 AM;7:00 PM;08:27:00;19:14:00;11;12;13;12;18;64;86;0;1025;16;10;215;11
16/02/2018;16;9;0;11;4;4;2;8:52 AM;7:58 PM;08:26:00;19:15:00;9;12;12;12;11;34;83;0;1024;16;10;183;7
17/02/2018;15;10;0;7;3;3;10;9:25 AM;8:58 PM;08:25:00;19:17:00;9;11;12;11;11;52;82;0;1024;15;10;237;7
18/02/2018;17;8;0;11;4;4;17;9:57 AM;9:59 PM;08:24:00;19:18:00;4;10;11;10;26;11;62;0;1022;17;10;35;15
19/02/2018;17;9;0;11;4;4;25;10:27 AM;11:00 PM;08:22:00;19:19:00;5;11;12;11;25;35;60;0;1020;17;10;108;15
20/02/2018;18;9;0;11;4;4;32;10:59 AM;No moonset;08:21:00;19:20:00;6;11;12;11;22;8;68;0;1019;18;10;152;12
21/02/2018;18;9;0;11;4;4;40;11:33 AM;12:03 AM;08:20:00;19:21:00;5;11;12;11;23;1;62;0;1012;18;10;69;13
22/02/2018;16;7;0;11;4;4;47;12:10 PM;1:08 AM;08:19:00;19:22:00;0;9;11;9;21;0;50;0;1010;16;10;170;12
23/02/2018;15;5;0;11;3;3;55;12:52 PM;2:13 AM;08:17:00;19:23:00;1;10;11;10;13;0;53;0;1006;15;10;95;8
24/02/2018;15;5;0;11;3;3;62;1:40 PM;3:19 AM;08:16:00;19:24:00;1;9;10;9;15;5;56;0;1006;15;10;148;9
25/02/2018;17;7;0;11;4;4;70;2:34 PM;4:23 AM;08:14:00;19:25:00;6;11;12;11;18;9;70;0;1010;17;10;121;11
26/02/2018;13;10;0;7;4;4;77;3:36 PM;5:25 AM;08:13:00;19:26:00;8;9;12;9;32;60;79;2;1005;13;9;116;20
27/02/2018;16;12;0;9;4;4;85;4:43 PM;6:20 AM;08:12:00;19:27:00;11;12;14;12;32;62;86;6;1003;16;10;223;21
28/02/2018;16;14;0;11;4;4;93;5:53 PM;7:10 AM;08:10:00;19:28:00;12;13;14;13;48;64;88;10;991;16;9;211;31
01/03/2018;14;11;0;9;3;3;96;7:04 PM;7:54 AM;08:09:00;19:30:00;10;11;13;11;44;67;80;3;987;14;10;238;30
02/03/2018;16;10;0;10;4;4;100;8:13 PM;8:32 AM;08:07:00;19:31:00;10;11;13;11;44;49;82;4;995;16;9;206;29
03/03/2018;14;12;0;7;3;3;89;9:20 PM;9:08 AM;08:06:00;19:32:00;10;11;13;11;37;63;85;5;999;14;10;230;23
04/03/2018;14;9;0;10;4;4;82;10:24 PM;9:42 AM;08:05:00;19:33:00;9;10;12;10;28;33;83;2;999;14;10;257;18
05/03/2018;14;11;0;10;4;4;74;11:28 PM;10:14 AM;08:03:00;19:34:00;8;10;12;10;45;43;76;4;999;14;10;266;30
06/03/2018;14;10;0;9;3;3;67;No moonrise;10:47 AM;08:02:00;19:35:00;8;10;12;10;28;61;77;3;1006;14;10;285;18
07/03/2018;12;8;0;7;3;3;60;12:28 AM;11:22 AM;08:00:00;19:36:00;7;8;10;8;24;52;79;3;1009;12;9;179;17
08/03/2018;16;11;0;7;3;3;53;1:27 AM;11:58 AM;07:59:00;19:37:00;13;13;14;13;26;81;93;1;1008;16;8;221;16
09/03/2018;17;14;0;9;4;4;45;2:23 AM;12:38 PM;07:57:00;19:38:00;14;14;15;14;56;80;92;8;1006;17;9;195;35
10/03/2018;15;12;0;12;4;4;38;3:17 AM;1:21 PM;07:56:00;19:39:00;10;12;14;12;45;37;80;2;1004;15;10;231;29
11/03/2018;14;11;0;10;4;4;31;4:07 AM;2:08 PM;07:54:00;19:40:00;7;9;12;9;53;26;70;2;1008;14;10;262;34
12/03/2018;15;10;0;12;4;4;24;4:53 AM;2:59 PM;07:53:00;19:41:00;8;11;13;11;25;30;74;0;1018;15;10;237;16
13/03/2018;17;13;0;10;4;4;16;5:36 AM;3:53 PM;07:51:00;19:42:00;12;13;14;13;26;53;87;1;1017;17;10;225;17
14/03/2018;15;12;0;9;3;3;9;6:15 AM;4:49 PM;07:50:00;19:43:00;12;12;14;12;51;68;89;12;1007;15;9;227;31
15/03/2018;14;11;0;12;3;3;2;6:51 AM;5:48 PM;07:48:00;19:44:00;7;10;12;10;39;16;71;2;1006;14;10;273;26
16/03/2018;14;9;0;12;4;4;0;7:25 AM;6:48 PM;07:47:00;19:45:00;6;9;11;9;30;12;71;2;1011;14;10;281;20
17/03/2018;13;10;0;6;3;3;0;7:57 AM;7:49 PM;07:45:00;19:46:00;9;9;11;9;31;75;83;7;1006;13;10;218;20
18/03/2018;14;9;0;10;4;4;5;8:29 AM;8:52 PM;07:44:00;19:47:00;7;10;11;10;19;51;76;0;1011;14;10;320;13
19/03/2018;15;9;0;9;3;3;13;9:01 AM;9:56 PM;07:42:00;19:48:00;9;10;12;10;33;55;82;2;1016;15;10;291;22
20/03/2018;13;8;0;10;4;4;20;9:35 AM;11:01 PM;07:41:00;19:49:00;4;7;10;7;36;20;67;0;1023;13;10;348;24
21/03/2018;15;5;0;12;3;3;27;10:10 AM;No moonset;07:39:00;19:50:00;2;7;10;7;27;0;61;0;1028;15;10;192;17
22/03/2018;15;7;0;12;4;4;34;10:51 AM;12:07 AM;07:37:00;19:50:00;6;9;11;9;20;6;72;0;1028;15;10;286;13
23/03/2018;16;10;0;9;3;3;42;11:37 AM;1:13 AM;07:36:00;19:51:00;11;12;13;12;31;78;86;2;1019;16;9;263;21
24/03/2018;14;10;0;10;4;4;49;12:28 PM;2:17 AM;07:34:00;19:52:00;6;9;12;9;44;45;66;0;1016;14;10;314;31
25/03/2018;14;11;0;12;4;4;56;1:27 PM;3:18 AM;07:33:00;19:53:00;8;10;13;10;45;45;75;2;1016;14;10;324;31
26/03/2018;16;9;0;12;4;4;63;2:30 PM;4:14 AM;07:31:00;19:54:00;7;10;12;10;32;3;71;0;1026;16;10;348;22
27/03/2018;20;10;0;12;4;4;71;3:37 PM;5:04 AM;07:30:00;19:55:00;9;13;14;13;23;11;77;0;1028;20;9;261;14
28/03/2018;17;9;0;12;4;4;78;4:45 PM;5:48 AM;07:28:00;19:56:00;9;12;13;12;21;16;79;0;1022;17;10;326;14
29/03/2018;14;9;0;9;4;4;85;5:53 PM;6:28 AM;07:27:00;19:57:00;7;10;12;10;28;47;74;1;1016;14;10;293;19
30/03/2018;13;10;0;10;4;4;93;7:00 PM;7:04 AM;07:25:00;19:58:00;6;9;11;9;39;42;68;1;1012;13;10;283;26
31/03/2018;16;9;0;12;4;4;96;8:06 PM;7:38 AM;07:23:00;19:59:00;6;11;12;11;21;15;68;0;1018;16;10;270;13
01/04/2018;17;9;0;9;4;4;89;9:10 PM;8:10 AM;07:22:00;20:00:00;7;12;13;12;23;43;69;0;1013;17;10;166;15
02/04/2018;17;12;0;10;4;4;81;10:12 PM;8:43 AM;07:20:00;20:01:00;11;13;14;13;25;59;86;1;1007;17;9;204;16
03/04/2018;16;12;0;10;4;4;74;11:13 PM;9:17 AM;07:19:00;20:02:00;10;12;14;12;40;39;79;1;1009;16;10;232;26
04/04/2018;16;11;0;12;4;4;66;No moonrise;9:53 AM;07:17:00;20:03:00;10;13;14;13;27;12;77;0;1017;16;10;270;18
05/04/2018;18;9;0;12;4;4;59;12:11 AM;10:32 AM;07:16:00;20:04:00;8;13;13;13;14;12;74;0;1017;18;10;161;9
06/04/2018;13;10;0;8;3;3;51;1:07 AM;11:14 AM;07:14:00;20:05:00;10;10;12;10;20;51;89;10;1009;13;9;216;12
07/04/2018;14;9;0;12;4;4;44;2:00 AM;12:00 PM;07:13:00;20:06:00;9;10;12;10;24;33;81;6;1008;14;10;236;15
08/04/2018;15;9;0;10;4;4;36;2:48 AM;12:49 PM;07:11:00;20:06:00;8;9;11;9;33;23;78;3;1013;15;10;289;21
09/04/2018;14;8;0;12;4;4;28;3:33 AM;1:42 PM;07:10:00;20:07:00;6;9;11;9;24;50;72;1;1013;14;10;288;16
10/04/2018;12;10;0;8;3;3;21;4:12 AM;2:37 PM;07:08:00;20:08:00;8;8;11;8;47;76;81;7;1006;12;9;290;31
11/04/2018;14;9;0;12;4;4;13;4:49 AM;3:35 PM;07:06:00;20:09:00;7;9;12;9;35;21;72;0;1009;14;10;311;24
12/04/2018;14;10;0;9;3;3;6;5:24 AM;4:34 PM;07:05:00;20:10:00;9;10;12;10;35;62;81;16;1004;14;9;252;25
13/04/2018;16;9;0;10;3;3;0;5:56 AM;5:35 PM;07:04:00;20:11:00;9;11;12;11;18;54;83;0;1007;16;10;206;13
14/04/2018;16;10;0;12;4;4;0;6:27 AM;6:37 PM;07:02:00;20:12:00;9;12;13;12;18;33;81;0;1019;16;10;290;12
15/04/2018;16;11;0;8;3;3;0;6:59 AM;7:42 PM;07:01:00;20:13:00;11;13;14;13;20;76;85;2;1019;16;9;253;13
16/04/2018;16;9;0;12;4;4;1;7:33 AM;8:48 PM;06:59:00;20:14:00;9;12;13;12;15;8;77;0;1021;16;10;224;10
17/04/2018;20;9;0;10;4;4;9;8:08 AM;9:55 PM;06:58:00;20:15:00;9;14;15;14;13;15;70;0;1023;20;10;190;8
18/04/2018;22;12;0;12;5;5;17;8:48 AM;11:04 PM;06:56:00;20:16:00;10;17;18;17;15;1;66;0;1021;22;10;166;9
19/04/2018;23;12;0;12;5;5;24;9:33 AM;No moonset;06:55:00;20:17:00;11;17;18;17;15;10;67;0;1018;23;10;190;8
20/04/2018;21;13;0;12;5;5;32;10:23 AM;12:10 AM;06:53:00;20:18:00;12;17;17;17;23;21;72;0;1014;21;10;101;13
21/04/2018;18;14;0;7;4;4;39;11:21 AM;1:14 AM;06:52:00;20:19:00;13;15;15;15;20;70;85;3;1014;18;10;133;13
22/04/2018;21;13;0;10;4;4;47;12:22 PM;2:12 AM;06:51:00;20:20:00;13;16;16;16;17;48;82;5;1014;21;9;68;10
23/04/2018;24;14;0;12;5;5;54;1:28 PM;3:03 AM;06:49:00;20:21:00;13;18;19;18;24;15;72;0;1015;24;10;157;13
24/04/2018;24;15;0;12;5;5;62;2:35 PM;3:49 AM;06:48:00;20:22:00;12;18;19;18;33;7;67;0;1015;24;10;268;19
25/04/2018;21;14;0;12;5;5;69;3:42 PM;4:28 AM;06:47:00;20:23:00;11;16;16;16;36;3;72;0;1017;21;10;347;24
26/04/2018;20;12;0;12;5;5;77;4:47 PM;5:04 AM;06:45:00;20:24:00;10;14;15;14;31;4;71;0;1018;20;10;340;21
27/04/2018;18;11;0;12;4;4;85;5:52 PM;5:38 AM;06:44:00;20:25:00;10;13;14;13;23;18;76;0;1018;18;10;326;16
28/04/2018;15;10;0;10;4;4;92;6:56 PM;6:09 AM;06:43:00;20:26:00;7;11;12;11;22;44;70;2;1014;15;10;281;15
29/04/2018;15;10;0;12;4;4;100;7:59 PM;6:41 AM;06:42:00;20:26:00;6;10;12;10;33;24;67;1;1016;15;10;288;23
30/04/2018;16;10;0;12;4;4;100;9:00 PM;7:14 AM;06:40:00;20:27:00;7;11;13;11;20;30;70;2;1017;16;10;291;14
01/05/2018;16;10;0;12;4;4;89;10:00 PM;7:49 AM;06:39:00;20:28:00;6;11;12;11;26;12;67;0;1019;16;10;327;18
02/05/2018;15;10;0;12;4;4;82;10:57 PM;8:26 AM;06:38:00;20:29:00;8;13;13;13;11;48;73;0;1018;15;9;228;8
03/05/2018;18;11;0;12;4;4;75;11:52 PM;9:07 AM;06:37:00;20:30:00;10;13;14;13;27;11;75;0;1018;18;10;346;18
04/05/2018;21;11;0;12;5;5;68;No moonrise;9:52 AM;06:36:00;20:31:00;7;15;16;15;24;11;59;0;1014;21;10;61;15
05/05/2018;22;12;0;12;5;5;60;12:42 AM;10:40 AM;06:34:00;20:32:00;9;17;18;17;15;2;57;0;1015;22;10;158;9
06/05/2018;24;14;0;12;5;5;53;1:28 AM;11:32 AM;06:33:00;20:33:00;10;19;19;19;18;11;56;0;1015;24;10;227;10
07/05/2018;23;15;0;12;5;5;46;2:10 AM;12:26 PM;06:32:00;20:34:00;12;18;19;18;18;15;66;1;1015;23;10;254;10
08/05/2018;20;14;0;12;5;5;39;2:48 AM;1:22 PM;06:31:00;20:35:00;13;16;17;16;29;12;78;0;1015;20;10;332;20
09/05/2018;17;12;0;9;3;3;31;3:23 AM;2:19 PM;06:30:00;20:36:00;11;14;15;14;32;57;80;0;1016;17;10;335;23
10/05/2018;20;12;0;12;5;5;24;3:55 AM;3:19 PM;06:29:00;20:37:00;10;14;15;14;28;8;72;0;1017;20;10;331;19
11/05/2018;19;11;0;12;4;4;17;4:26 AM;4:20 PM;06:28:00;20:38:00;10;14;15;14;19;13;74;0;1019;19;10;309;13
12/05/2018;17;12;0;12;4;4;9;4:57 AM;5:23 PM;06:27:00;20:39:00;7;13;14;13;32;33;65;0;1023;17;10;335;23
13/05/2018;17;10;0;12;4;4;2;5:29 AM;6:28 PM;06:26:00;20:40:00;7;12;13;12;31;18;64;0;1025;17;10;308;22
14/05/2018;19;12;0;12;4;4;0;6:03 AM;7:37 PM;06:25:00;20:41:00;10;14;15;14;37;9;75;0;1022;19;10;310;27
15/05/2018;24;13;0;12;5;5;0;6:41 AM;8:46 PM;06:24:00;20:42:00;10;17;18;17;30;2;65;0;1018;24;10;139;19
16/05/2018;26;13;0;12;5;5;5;7:25 AM;9:56 PM;06:23:00;20:42:00;9;19;20;19;25;2;54;0;1013;26;10;195;14
17/05/2018;24;16;0;12;5;5;12;8:14 AM;11:03 PM;06:23:00;20:43:00;11;20;20;20;18;4;58;0;1013;24;10;198;10
18/05/2018;21;14;0;12;5;5;19;9:10 AM;No moonset;06:22:00;20:44:00;13;18;19;18;11;4;72;0;1014;21;10;293;7
19/05/2018;24;14;0;12;5;5;27;10:13 AM;12:05 AM;06:21:00;20:45:00;13;19;19;19;15;11;70;0;1016;24;10;208;9
20/05/2018;23;15;0;12;5;5;34;11:19 AM;1:01 AM;06:20:00;20:46:00;13;18;19;18;15;12;74;0;1014;23;10;322;10
21/05/2018;21;13;0;12;5;5;41;12:27 PM;1:49 AM;06:20:00;20:47:00;13;16;16;16;13;25;83;0;1013;21;10;270;9
22/05/2018;21;13;0;12;5;5;48;1:35 PM;2:31 AM;06:19:00;20:48:00;12;16;16;16;16;42;78;0;1014;21;10;174;12
23/05/2018;21;13;0;12;5;5;56;2:40 PM;3:08 AM;06:18:00;20:49:00;13;17;18;17;11;28;78;0;1015;21;10;200;8
